Sample,X(ms) [23.07.2012 19:04:21 208 UTC],"Data".Tank1.Heater.State.HeatingOut,"Data".Tank1.WaterTemp.AIScaled
97,972.345000,0,19.9978294372559
98,982.157000,0,19.9978294372559
99,992.188000,0,19.9978294372559
100,1002.164000,0,19.9978294372559
101,1012.138000,0,19.9978294372559
102,1022.139000,0,19.9978294372559
103,1032.161000,0,19.9978294372559
104,1042.130000,0,19.9978294372559
105,1052.126000,0,19.9978294372559
106,1062.145000,0,19.9978294372559
107,1072.335000,0,19.9978294372559
108,1082.171000,0,19.9978294372559
109,1092.160000,0,19.9978294372559
110,1102.132000,0,19.9978294372559
111,1112.177000,0,19.9978294372559
112,1122.190000,0,19.9978294372559
113,1133.395000,0,19.9978294372559
114,1144.010000,0,19.9978294372559
115,1152.357000,0,19.9978294372559
116,1162.148000,0,19.9978294372559
117,1172.340000,0,19.9978294372559
118,1182.150000,0,19.9978294372559
119,1192.166000,0,19.9978294372559
120,1202.124000,0,19.9978294372559
121,1213.713000,0,19.9978294372559
122,1222.201000,0,19.9978294372559
123,1232.149000,0,19.9978294372559
124,1244.110000,0,19.9978294372559
125,1252.128000,0,19.9978294372559
126,1262.123000,0,19.9978294372559
127,1272.590000,0,19.9978294372559
128,1282.176000,0,19.9978294372559
129,1292.173000,0,19.9978294372559
130,1302.159000,0,19.9978294372559
131,1312.145000,0,19.9978294372559
132,1322.196000,0,19.9978294372559
133,1332.132000,0,19.9978294372559
134,1342.169000,0,19.9978294372559
135,1352.145000,0,19.9978294372559
136,1362.183000,0,19.9978294372559
137,1372.217000,0,19.9978294372559
138,1382.128000,0,19.9978294372559
139,1392.817000,0,19.9978294372559
140,1402.111000,0,19.9978294372559
141,1412.152000,0,19.9978294372559
142,1422.142000,0,19.9978294372559
143,1432.181000,0,19.9978294372559
144,1442.121000,0,19.9978294372559
145,1452.341000,0,19.9978294372559
146,1464.006000,0,19.9978294372559
147,1473.709000,0,19.9978294372559
148,1482.584000,0,19.9978294372559
149,1492.142000,0,19.9978294372559
150,1502.093000,0,19.9978294372559
151,1512.109000,0,19.9978294372559
152,1522.160000,0,19.9978294372559
153,1532.201000,0,19.9978294372559
154,1542.163000,0,19.9978294372559
155,1552.126000,0,19.9978294372559
156,1562.160000,0,19.9978294372559
157,1572.420000,0,19.9978294372559
158,1582.126000,0,19.9978294372559
159,1593.783000,0,19.9978294372559
160,1602.147000,0,19.9978294372559
161,1612.175000,0,19.9978294372559
162,1622.144000,0,19.9978294372559
163,1632.134000,0,19.9978294372559
164,1642.155000,0,19.9978294372559
165,1653.490000,0,19.9978294372559
166,1662.162000,0,19.9978294372559
167,1672.278000,0,19.9978294372559
168,1682.204000,0,19.9978294372559
169,1692.172000,0,19.9978294372559
170,1702.138000,0,19.9978294372559
171,1712.126000,0,19.9978294372559
172,1722.155000,0,19.9978294372559
173,1732.125000,0,19.9978294372559
174,1742.205000,0,19.9978294372559
175,1752.318000,0,19.9978294372559
176,1762.186000,0,19.9978294372559
177,1772.392000,0,19.9978294372559
178,1783.464000,0,19.9978294372559
179,1793.914000,0,19.9978294372559
180,1802.599000,0,19.9978294372559
181,1812.137000,0,19.9978294372559
182,1822.170000,0,19.9978294372559
183,1832.135000,0,19.9978294372559
184,1842.128000,0,19.9978294372559
185,1852.125000,0,19.9978294372559
186,1862.122000,0,19.9978294372559
187,1874.039000,0,19.9978294372559
188,1884.104000,0,19.9978294372559
189,1892.118000,0,19.9978294372559
190,1902.150000,0,19.9978294372559
191,1913.905000,0,19.9978294372559
192,1923.862000,0,19.9978294372559
193,1932.163000,0,19.9978294372559
194,1942.155000,0,19.9978294372559
195,1952.584000,0,19.9978294372559
196,1962.139000,0,19.9978294372559
197,1972.152000,0,19.9978294372559
198,1982.138000,0,19.9978294372559
199,1992.144000,0,19.9978294372559
200,2002.168000,0,19.9978294372559
201,2012.214000,0,19.9978294372559
202,2022.127000,0,19.9978294372559
203,2032.159000,0,19.9978294372559
204,2042.393000,0,19.9978294372559
205,2052.338000,0,19.9978294372559
206,2062.143000,0,19.9978294372559
207,2072.139000,0,19.9978294372559
208,2082.141000,0,19.9978294372559
209,2092.137000,0,19.9978294372559
210,2102.139000,0,19.9978294372559
211,2112.151000,0,19.9978294372559
212,2122.789000,0,19.9978294372559
213,2133.649000,0,19.9978294372559
214,2142.739000,0,19.9978294372559
215,2152.136000,0,19.9978294372559
216,2162.205000,0,19.9978294372559
217,2173.638000,0,19.9978294372559
218,2184.322000,0,19.9978294372559
219,2194.117000,0,19.9978294372559
220,2202.346000,0,19.9978294372559
221,2212.159000,0,19.9978294372559
222,2223.766000,0,19.9978294372559
223,2232.163000,0,19.9978294372559
224,2242.209000,0,19.9978294372559
225,2252.164000,0,19.9978294372559
226,2262.820000,0,19.9978294372559
227,2272.109000,0,19.9978294372559
228,2282.132000,0,19.9978294372559
229,2292.120000,0,19.9978294372559
230,2302.135000,0,19.9978294372559
231,2313.627000,0,19.9978294372559
232,2322.156000,0,19.9978294372559
233,2332.158000,0,19.9978294372559
234,2342.132000,0,19.9978294372559
235,2352.337000,0,19.9978294372559
236,2362.143000,0,19.9978294372559
237,2372.133000,0,19.9978294372559
238,2384.071000,0,19.9978294372559
239,2393.874000,0,19.9978294372559
240,2403.695000,0,19.9978294372559
241,2413.657000,0,19.9978294372559
242,2424.170000,0,19.9978294372559
243,2433.711000,0,19.9978294372559
244,2443.750000,0,19.9978294372559
245,2453.596000,0,19.9978294372559
246,2464.119000,0,19.9978294372559
247,2473.472000,0,19.9978294372559
248,2483.636000,0,19.9978294372559
249,2493.364000,0,19.9978294372559
250,2502.157000,0,19.9978294372559
251,2512.616000,0,19.9978294372559
252,2522.183000,0,19.9978294372559
253,2533.848000,0,19.9978294372559
254,2542.132000,0,19.9978294372559
255,2552.173000,0,19.9978294372559
256,2564.147000,0,19.9978294372559
257,2572.119000,0,19.9978294372559
258,2582.117000,0,19.9978294372559
259,2592.174000,0,19.9978294372559
260,2602.178000,0,19.9978294372559
261,2612.141000,0,19.9978294372559
262,2622.258000,0,19.9978294372559
263,2632.191000,0,19.9978294372559
264,2642.119000,0,19.9978294372559
265,2652.314000,0,19.9978294372559
266,2662.141000,0,19.9978294372559
267,2672.135000,0,19.9978294372559
268,2682.176000,0,19.9978294372559
269,2692.144000,0,19.9978294372559
270,2702.115000,0,19.9978294372559
271,2712.170000,0,19.9978294372559
272,2722.153000,0,19.9978294372559
273,2732.165000,0,19.9978294372559
274,2743.211000,0,19.9978294372559
275,2752.256000,0,19.9978294372559
276,2762.308000,0,19.9978294372559
277,2773.364000,0,19.9978294372559
278,2783.471000,0,19.9978294372559
279,2792.152000,0,19.9978294372559
280,2802.176000,0,19.9978294372559
281,2812.141000,0,19.9978294372559
282,2822.142000,0,19.9978294372559
283,2832.197000,0,19.9978294372559
284,2842.122000,0,19.9978294372559
285,2852.133000,0,19.9978294372559
286,2862.097000,0,19.9978294372559
287,2872.098000,0,19.9978294372559
288,2883.490000,0,19.9978294372559
289,2893.492000,0,19.9978294372559
290,2902.174000,0,19.9978294372559
291,2912.138000,0,19.9978294372559
292,2922.202000,0,19.9978294372559
293,2932.174000,0,19.9978294372559
294,2942.110000,0,19.9978294372559
295,2952.305000,0,19.9978294372559
296,2962.112000,0,19.9978294372559
297,2972.138000,0,19.9978294372559
298,2982.178000,0,19.9978294372559
299,2992.185000,0,19.9978294372559
300,3002.161000,0,19.9978294372559
301,3012.860000,0,19.9978294372559
302,3022.178000,0,19.9978294372559
303,3032.137000,0,19.9978294372559
304,3042.134000,0,19.9978294372559
305,3052.128000,0,19.9978294372559
306,3062.128000,0,19.9978294372559
307,3072.169000,0,19.9978294372559
308,3082.082000,0,19.9978294372559
309,3092.192000,0,19.9978294372559
310,3103.753000,0,19.9978294372559
311,3112.215000,0,19.9978294372559
312,3122.143000,0,19.9978294372559
313,3132.131000,0,19.9978294372559
314,3142.161000,0,19.9978294372559
315,3152.117000,0,19.9978294372559
316,3162.130000,0,19.9978294372559
317,3172.146000,0,19.9978294372559
318,3182.114000,0,19.9978294372559
319,3192.174000,0,19.9978294372559
320,3202.146000,0,19.9978294372559
321,3212.126000,0,19.9978294372559
322,3222.141000,0,19.9978294372559
323,3232.188000,0,19.9978294372559
324,3244.292000,0,19.9978294372559
325,3254.004000,0,19.9978294372559
326,3262.123000,0,19.9978294372559
327,3272.144000,0,19.9978294372559
328,3282.129000,0,19.9978294372559
329,3293.139000,0,19.9978294372559
330,3302.122000,0,19.9978294372559
331,3312.124000,0,19.9978294372559
332,3322.141000,0,19.9978294372559
333,3332.139000,0,19.9978294372559
334,3342.142000,0,19.9978294372559
335,3352.126000,0,19.9978294372559
336,3362.287000,0,19.9978294372559
337,3372.176000,0,19.9978294372559
338,3382.137000,0,19.9978294372559
339,3392.144000,0,19.9978294372559
340,3402.138000,0,19.9978294372559
341,3414.042000,0,19.9978294372559
342,3423.763000,0,19.9978294372559
343,3432.136000,0,19.9978294372559
344,3442.121000,0,19.9978294372559
345,3452.098000,0,19.9978294372559
346,3462.137000,0,19.9978294372559
347,3472.136000,0,19.9978294372559
348,3482.162000,0,19.9978294372559
349,3492.172000,0,19.9978294372559
350,3502.128000,0,19.9978294372559
351,3512.588000,0,19.9978294372559
352,3522.145000,0,19.9978294372559
353,3532.147000,0,19.9978294372559
354,3543.219000,0,19.9978294372559
355,3553.629000,0,19.9978294372559
356,3562.129000,0,19.9978294372559
357,3572.171000,0,19.9978294372559
358,3582.199000,0,19.9978294372559
359,3592.158000,0,19.9978294372559
360,3602.162000,0,19.9978294372559
361,3612.139000,0,19.9978294372559
362,3622.128000,0,19.9978294372559
363,3632.131000,0,19.9978294372559
364,3642.130000,0,19.9978294372559
365,3652.168000,0,19.9978294372559
366,3662.135000,0,19.9978294372559
367,3672.145000,0,19.9978294372559
368,3682.137000,0,19.9978294372559
369,3692.132000,0,19.9978294372559
370,3702.128000,0,19.9978294372559
371,3712.152000,0,19.9978294372559
372,3722.135000,0,19.9978294372559
373,3733.603000,0,19.9978294372559
374,3742.284000,0,19.9978294372559
375,3752.139000,0,19.9978294372559
376,3762.133000,0,19.9978294372559
377,3772.137000,0,19.9978294372559
378,3782.131000,0,19.9978294372559
379,3793.140000,0,19.9978294372559
380,3802.140000,0,19.9978294372559
381,3812.163000,0,19.9978294372559
382,3822.143000,0,19.9978294372559
383,3833.744000,0,19.9978294372559
384,3842.137000,0,19.9978294372559
385,3852.308000,0,19.9978294372559
386,3862.132000,0,19.9978294372559
387,3873.556000,0,19.9978294372559
388,3884.054000,0,19.9978294372559
389,3892.164000,0,19.9978294372559
390,3902.158000,0,19.9978294372559
391,3912.118000,0,19.9978294372559
392,3922.139000,0,19.9978294372559
393,3932.166000,0,19.9978294372559
394,3942.161000,0,19.9978294372559
395,3952.131000,100,19.9978294372559
396,3962.141000,100,19.9978294372559
397,3972.148000,100,19.9978294372559
398,3982.110000,100,19.9978294372559
399,3992.146000,100,19.9978294372559
400,4002.170000,100,19.9978294372559
401,4012.145000,100,19.9978294372559
402,4022.143000,100,19.9978294372559
403,4032.175000,100,19.9978294372559
404,4043.136000,100,19.9978294372559
405,4052.122000,100,19.9978294372559
406,4064.026000,100,19.9978294372559
407,4072.165000,100,19.9978294372559
408,4082.122000,100,19.9978294372559
409,4092.154000,100,19.9978294372559
410,4102.162000,100,19.9978294372559
411,4112.123000,100,19.9978294372559
412,4122.128000,100,19.9978294372559
413,4132.156000,100,19.9978294372559
414,4142.117000,100,19.9978294372559
415,4152.361000,100,19.9978294372559
416,4162.158000,100,19.9978294372559
417,4172.146000,100,19.9978294372559
418,4183.457000,100,19.9978294372559
419,4192.146000,100,19.9978294372559
420,4202.152000,100,19.9978294372559
421,4212.142000,100,19.9978294372559
422,4222.170000,100,19.9978294372559
423,4233.447000,100,19.9978294372559
424,4242.191000,100,19.9978294372559
425,4252.153000,100,19.9978294372559
426,4262.126000,100,19.9978294372559
427,4272.164000,100,19.9978294372559
428,4282.162000,100,19.9978294372559
429,4292.173000,100,19.9978294372559
430,4302.105000,100,19.9978294372559
431,4312.170000,100,19.9978294372559
432,4322.162000,100,19.9978294372559
433,4332.256000,100,20.6561050415039
434,4342.152000,100,20.6561050415039
435,4352.170000,100,20.6561050415039
436,4362.791000,100,20.6561050415039
437,4372.182000,100,20.6561050415039
438,4384.189000,100,20.6561050415039
439,4393.054000,100,20.6561050415039
440,4402.138000,100,20.6561050415039
441,4412.109000,100,20.6561050415039
442,4422.127000,100,20.6561050415039
443,4432.171000,100,20.6561050415039
444,4442.142000,100,20.6561050415039
445,4452.312000,100,20.6561050415039
446,4462.116000,100,20.6561050415039
447,4472.164000,100,20.6561050415039
448,4482.140000,100,20.6561050415039
449,4493.770000,100,20.6561050415039
450,4502.135000,100,20.6561050415039
451,4512.145000,100,20.6561050415039
452,4524.041000,100,20.6561050415039
453,4532.493000,100,20.6561050415039
454,4542.087000,100,20.6561050415039
455,4552.114000,100,20.6561050415039
456,4562.378000,100,20.6561050415039
457,4572.105000,100,20.6561050415039
458,4582.136000,100,21.6362838745117
459,4592.165000,100,21.6362838745117
460,4602.144000,100,21.6362838745117
461,4612.140000,100,21.6362838745117
462,4622.115000,100,21.6362838745117
463,4632.142000,100,21.6362838745117
464,4642.173000,100,21.6362838745117
465,4652.148000,100,21.6362838745117
466,4662.144000,100,21.6362838745117
467,4672.124000,100,21.6362838745117
468,4682.171000,100,21.6362838745117
469,4692.145000,100,21.6362838745117
470,4702.115000,100,21.6362838745117
471,4712.151000,100,21.6362838745117
472,4723.488000,100,21.6362838745117
473,4733.573000,100,21.6362838745117
474,4742.144000,100,21.6362838745117
475,4752.361000,100,21.6362838745117
476,4762.127000,100,21.6362838745117
477,4772.148000,100,21.6362838745117
478,4782.137000,100,21.6362838745117
479,4792.117000,100,21.6362838745117
480,4802.151000,100,21.6362838745117
481,4813.990000,100,21.6362838745117
482,4822.125000,100,21.6362838745117
483,4832.122000,100,21.6362838745117
484,4842.178000,100,22.290943145752
485,4852.181000,100,22.290943145752
486,4863.024000,100,22.290943145752
487,4872.145000,100,22.290943145752
488,4882.153000,100,22.290943145752
489,4892.183000,100,22.290943145752
490,4902.151000,100,22.290943145752
491,4912.124000,100,22.290943145752
492,4924.710000,100,22.290943145752
493,4932.134000,100,22.290943145752
494,4942.122000,100,22.290943145752
495,4952.152000,100,22.290943145752
496,4962.132000,100,22.290943145752
497,4972.156000,100,22.290943145752
498,4982.153000,100,22.290943145752
499,4992.183000,100,22.290943145752
500,5002.125000,100,22.290943145752
501,5012.124000,100,22.290943145752
502,5022.118000,100,22.290943145752
503,5032.209000,100,22.290943145752
504,5042.101000,100,22.290943145752
505,5053.584000,100,22.290943145752
506,5062.161000,100,22.290943145752
507,5072.112000,100,22.290943145752
508,5082.162000,100,22.290943145752
509,5092.171000,100,22.290943145752
510,5102.135000,100,22.290943145752
511,5112.200000,100,22.9383678436279
512,5123.472000,100,22.9383678436279
513,5133.201000,100,22.9383678436279
514,5142.195000,100,22.9383678436279
515,5152.135000,100,22.9383678436279
516,5162.137000,100,22.9383678436279
517,5172.128000,100,22.9383678436279
518,5182.166000,100,22.9383678436279
519,5192.167000,100,22.9383678436279
520,5202.153000,100,22.9383678436279
521,5212.180000,100,22.9383678436279
522,5222.130000,100,22.9383678436279
523,5232.172000,100,22.9383678436279
524,5242.120000,100,22.9383678436279
525,5252.169000,100,22.9383678436279
526,5262.088000,100,22.9383678436279
527,5272.133000,100,22.9383678436279
528,5282.123000,100,22.9383678436279
529,5292.159000,100,22.9383678436279
530,5302.156000,100,22.9383678436279
531,5312.180000,100,22.9383678436279
532,5322.097000,100,22.9383678436279
533,5332.172000,100,22.9383678436279
534,5342.137000,100,22.9383678436279
535,5352.294000,100,22.9383678436279
536,5363.716000,100,22.9383678436279
537,5373.024000,100,22.9383678436279
538,5382.177000,100,23.9076976776123
539,5392.139000,100,23.9076976776123
540,5403.002000,100,23.9076976776123
541,5412.149000,100,23.9076976776123
542,5422.160000,100,23.9076976776123
543,5432.766000,100,23.9076976776123
544,5443.170000,100,23.9076976776123
545,5452.157000,100,23.9076976776123
546,5462.076000,100,23.9076976776123
547,5472.129000,100,23.9076976776123
548,5482.145000,100,23.9076976776123
549,5492.144000,100,23.9076976776123
550,5502.129000,100,23.9076976776123
551,5512.204000,100,23.9076976776123
552,5522.123000,100,23.9076976776123
553,5532.180000,100,23.9076976776123
554,5542.145000,100,23.9076976776123
555,5552.133000,100,23.9076976776123
556,5562.145000,100,23.9076976776123
557,5572.162000,100,23.9076976776123
558,5582.158000,100,23.9076976776123
559,5592.155000,100,23.9076976776123
560,5602.125000,100,23.9076976776123
561,5612.187000,100,23.9076976776123
562,5622.147000,100,24.547887802124
563,5632.129000,100,24.547887802124
564,5642.147000,100,24.547887802124
565,5653.078000,100,24.547887802124
566,5662.180000,100,24.547887802124
567,5672.181000,100,24.547887802124
568,5683.693000,100,24.547887802124
569,5692.137000,100,24.547887802124
570,5702.159000,100,24.547887802124
571,5712.167000,100,24.547887802124
572,5722.116000,100,24.547887802124
573,5733.459000,100,24.547887802124
574,5742.154000,100,24.547887802124
575,5752.154000,100,24.547887802124
576,5762.281000,100,24.547887802124
577,5773.945000,100,24.547887802124
578,5782.168000,100,24.547887802124
579,5792.159000,100,24.547887802124
580,5802.116000,100,24.547887802124
581,5812.195000,100,24.547887802124
582,5822.137000,100,24.547887802124
583,5832.170000,100,24.547887802124
584,5842.152000,100,24.547887802124
585,5852.144000,100,24.547887802124
586,5862.120000,100,24.547887802124
587,5872.141000,100,24.547887802124
588,5882.109000,100,24.547887802124
589,5892.137000,100,24.547887802124
590,5902.872000,100,25.5063648223877
591,5913.467000,100,25.5063648223877
592,5922.161000,100,25.5063648223877
593,5932.116000,100,25.5063648223877
594,5942.117000,100,25.5063648223877
595,5952.280000,100,25.5063648223877
596,5962.121000,100,25.5063648223877
597,5972.148000,100,25.5063648223877
598,5982.162000,100,25.5063648223877
599,5992.169000,100,25.5063648223877
600,6004.606000,100,25.5063648223877
601,6013.488000,100,25.5063648223877
602,6023.886000,100,25.5063648223877
603,6032.151000,100,25.5063648223877
604,6042.177000,100,25.5063648223877
605,6052.125000,100,25.5063648223877
606,6062.121000,100,25.5063648223877
607,6072.143000,100,25.5063648223877
608,6084.154000,100,25.5063648223877
609,6092.149000,100,25.5063648223877
610,6102.111000,100,25.5063648223877
611,6112.130000,100,25.5063648223877
612,6122.142000,100,25.5063648223877
613,6132.151000,100,25.5063648223877
614,6142.134000,100,25.5063648223877
615,6152.864000,100,26.1429405212402
616,6162.129000,100,26.1429405212402
617,6172.153000,100,26.1429405212402
618,6182.074000,100,26.1429405212402
619,6192.133000,100,26.1429405212402
620,6202.114000,100,26.1429405212402
621,6212.139000,100,26.1429405212402
622,6223.662000,100,26.1429405212402
623,6232.172000,100,26.1429405212402
624,6242.109000,100,26.1429405212402
625,6252.344000,100,26.1429405212402
626,6262.127000,100,26.1429405212402
627,6272.121000,100,26.1429405212402
628,6282.192000,100,26.1429405212402
629,6292.168000,100,26.1429405212402
630,6302.128000,100,26.1429405212402
631,6312.176000,100,26.1429405212402
632,6322.162000,100,26.1429405212402
633,6333.661000,100,26.1429405212402
634,6344.180000,100,26.1429405212402
635,6352.141000,100,26.1429405212402
636,6362.126000,100,26.1429405212402
637,6372.178000,100,26.1429405212402
638,6382.102000,100,26.1429405212402
639,6392.163000,100,26.1429405212402
640,6402.974000,100,26.7758960723877
641,6412.170000,100,26.7758960723877
642,6422.154000,100,26.7758960723877
643,6432.989000,100,26.7758960723877
644,6442.221000,100,26.7758960723877
645,6452.139000,100,26.7758960723877
646,6462.124000,100,26.7758960723877
647,6472.129000,100,26.7758960723877
648,6482.165000,100,26.7758960723877
649,6492.134000,100,26.7758960723877
650,6502.122000,100,26.7758960723877
651,6512.201000,100,26.7758960723877
652,6522.171000,100,26.7758960723877
653,6532.256000,100,26.7758960723877
654,6542.103000,100,26.7758960723877
655,6552.310000,100,26.7758960723877
656,6562.159000,100,26.7758960723877
657,6572.142000,100,26.7758960723877
658,6582.126000,100,26.7758960723877
659,6592.136000,100,26.7758960723877
660,6602.114000,100,26.7758960723877
661,6612.192000,100,26.7758960723877
662,6622.108000,100,26.7758960723877
663,6633.407000,100,26.7758960723877
664,6642.139000,100,26.7758960723877
665,6652.147000,100,26.7758960723877
666,6662.155000,100,26.7758960723877
667,6674.029000,100,27.7235240936279
668,6682.150000,100,27.7235240936279
669,6692.177000,100,27.7235240936279
670,6702.177000,100,27.7235240936279
671,6712.209000,100,27.7235240936279
672,6722.178000,100,27.7235240936279
673,6733.446000,100,27.7235240936279
674,6742.158000,100,27.7235240936279
675,6752.144000,100,27.7235240936279
676,6762.139000,100,27.7235240936279
677,6772.120000,100,27.7235240936279
678,6782.143000,100,27.7235240936279
679,6792.158000,100,27.7235240936279
680,6802.135000,100,27.7235240936279
681,6812.195000,100,27.7235240936279
682,6822.154000,100,27.7235240936279
683,6832.146000,100,27.7235240936279
684,6842.120000,100,27.7235240936279
685,6852.364000,100,27.7235240936279
686,6862.165000,100,27.7235240936279
687,6873.571000,100,27.7235240936279
688,6882.140000,100,27.7235240936279
689,6892.141000,100,27.7235240936279
690,6902.099000,100,27.7235240936279
691,6912.206000,100,27.7235240936279
692,6922.145000,100,27.7235240936279
693,6934.009000,100,27.7235240936279
694,6942.133000,100,28.3492469787598
695,6952.157000,100,28.3492469787598
696,6962.306000,100,28.3492469787598
697,6972.204000,100,28.3492469787598
698,6982.125000,100,28.3492469787598
699,6993.467000,100,28.3492469787598
700,7003.876000,100,28.3492469787598
701,7012.203000,100,28.3492469787598
702,7022.113000,100,28.3492469787598
703,7032.134000,100,28.3492469787598
704,7042.123000,100,28.3492469787598
705,7052.272000,100,28.3492469787598
706,7062.105000,100,28.3492469787598
707,7073.679000,100,28.3492469787598
708,7082.138000,100,28.3492469787598
709,7092.193000,100,28.3492469787598
710,7102.105000,100,28.3492469787598
711,7112.218000,100,28.3492469787598
712,7122.150000,100,28.3492469787598
713,7132.124000,100,28.3492469787598
714,7142.128000,100,28.3492469787598
715,7152.338000,100,28.3492469787598
716,7162.129000,100,28.3492469787598
717,7172.131000,100,28.3492469787598
718,7182.098000,100,28.3492469787598
719,7192.128000,100,28.3492469787598
720,7203.926000,100,28.3492469787598
721,7212.124000,100,29.2860240936279
722,7222.138000,100,29.2860240936279
723,7232.132000,100,29.2860240936279
724,7242.335000,100,29.2860240936279
725,7252.136000,100,29.2860240936279
726,7262.110000,100,29.2860240936279
727,7272.131000,100,29.2860240936279
728,7282.161000,100,29.2860240936279
729,7292.129000,100,29.2860240936279
730,7302.123000,100,29.2860240936279
731,7314.262000,100,29.2860240936279
732,7322.147000,100,29.2860240936279
733,7332.135000,100,29.2860240936279
734,7342.122000,100,29.2860240936279
735,7352.159000,100,29.2860240936279
736,7362.113000,100,29.2860240936279
737,7372.168000,100,29.2860240936279
738,7382.102000,100,29.2860240936279
739,7392.175000,100,29.2860240936279
740,7402.143000,100,29.2860240936279
741,7412.120000,100,29.2860240936279
742,7422.132000,100,29.2860240936279
743,7432.153000,100,29.2860240936279
744,7442.121000,100,29.2860240936279
745,7452.344000,100,29.2860240936279
746,7462.119000,100,29.2860240936279
747,7472.160000,100,29.9045143127441
748,7482.137000,100,29.9045143127441
749,7492.153000,100,29.9045143127441
750,7502.198000,100,29.9045143127441
751,7514.103000,100,29.9045143127441
752,7522.189000,100,29.9045143127441
753,7533.567000,100,29.9045143127441
754,7542.338000,100,29.9045143127441
755,7552.165000,100,29.9045143127441
756,7562.106000,100,29.9045143127441
757,7572.150000,100,29.9045143127441
758,7582.125000,100,29.9045143127441
759,7592.120000,100,29.9045143127441
760,7602.152000,100,29.9045143127441
761,7612.133000,100,29.9045143127441
762,7622.086000,100,29.9045143127441
763,7633.627000,100,29.9045143127441
764,7642.134000,100,29.9045143127441
765,7652.154000,100,29.9045143127441
766,7662.132000,100,29.9045143127441
767,7672.123000,100,29.9045143127441
768,7682.163000,100,29.9045143127441
769,7692.115000,100,29.9045143127441
770,7702.081000,100,29.9045143127441
771,7712.133000,100,29.9045143127441
772,7722.138000,100,29.9045143127441
773,7732.217000,100,30.5230026245117
774,7742.120000,100,30.5230026245117
775,7753.683000,100,30.5230026245117
776,7762.664000,100,30.5230026245117
777,7772.160000,100,30.5230026245117
778,7782.133000,100,30.5230026245117
779,7792.118000,100,30.5230026245117
780,7802.124000,100,30.5230026245117
781,7812.149000,100,30.5230026245117
782,7822.141000,100,30.5230026245117
783,7832.164000,100,30.5230026245117
784,7844.036000,100,30.5230026245117
785,7852.192000,100,30.5230026245117
786,7862.144000,100,30.5230026245117
787,7872.125000,100,30.5230026245117
788,7882.138000,100,30.5230026245117
789,7892.157000,100,30.5230026245117
790,7902.122000,100,30.5230026245117
791,7912.166000,100,30.5230026245117
792,7922.125000,100,30.5230026245117
793,7932.166000,100,30.5230026245117
794,7942.157000,100,30.5230026245117
