Sample,X(ms) [21.07.2012 20:32:34 736 UTC],"Data".Tank1.Heater.State.HeatingOut,"Data".Tank1.WaterTemp.AIScaled
179,1794.248000,25,19.9978294372559
180,1804.386000,25,19.9978294372559
181,1815.471000,25,19.9978294372559
182,1826.138000,25,19.9978294372559
183,1834.960000,25,19.9978294372559
184,1844.247000,25,19.9978294372559
185,1854.388000,25,19.9978294372559
186,1864.242000,25,19.9978294372559
187,1874.223000,25,19.9978294372559
188,1884.199000,25,19.9978294372559
189,1894.209000,25,19.9978294372559
190,1904.434000,25,19.9978294372559
191,1914.202000,25,19.9978294372559
192,1925.576000,25,19.9978294372559
193,1935.536000,25,19.9978294372559
194,1944.257000,25,19.9978294372559
195,1955.295000,25,19.9978294372559
196,1964.256000,25,19.9978294372559
197,1974.227000,25,19.9978294372559
198,1985.216000,25,19.9978294372559
199,1994.237000,25,19.9978294372559
200,2004.400000,25,19.9978294372559
201,2014.232000,25,19.9978294372559
202,2025.656000,25,19.9978294372559
203,2034.192000,25,19.9978294372559
204,2044.209000,25,19.9978294372559
205,2054.443000,25,19.9978294372559
206,2064.205000,25,19.9978294372559
207,2074.203000,25,19.9978294372559
208,2084.206000,25,19.9978294372559
209,2094.197000,25,19.9978294372559
210,2104.355000,25,19.9978294372559
211,2114.241000,25,19.9978294372559
212,2125.625000,25,19.9978294372559
213,2134.296000,25,19.9978294372559
214,2145.106000,25,19.9978294372559
215,2156.493000,25,19.9978294372559
216,2165.245000,25,19.9978294372559
217,2174.262000,25,19.9978294372559
218,2184.201000,25,19.9978294372559
219,2194.230000,25,19.9978294372559
220,2204.965000,25,19.9978294372559
221,2215.078000,25,19.9978294372559
222,2225.553000,25,19.9978294372559
223,2236.529000,25,19.9978294372559
224,2244.249000,25,19.9978294372559
225,2254.384000,25,19.9978294372559
226,2264.295000,25,19.9978294372559
227,2274.227000,25,19.9978294372559
228,2284.276000,25,19.9978294372559
229,2294.255000,25,19.9978294372559
230,2304.388000,25,19.9978294372559
231,2314.221000,25,19.9978294372559
232,2325.628000,25,19.9978294372559
233,2335.339000,25,19.9978294372559
234,2344.244000,25,19.9978294372559
235,2355.645000,25,19.9978294372559
236,2365.045000,25,19.9978294372559
237,2375.124000,25,19.9978294372559
238,2384.875000,25,19.9978294372559
239,2395.543000,25,19.9978294372559
240,2405.287000,25,19.9978294372559
241,2415.938000,25,19.9978294372559
242,2425.624000,25,19.9978294372559
243,2435.525000,25,19.9978294372559
244,2444.362000,25,19.9978294372559
245,2455.495000,25,19.9978294372559
246,2464.280000,25,19.9978294372559
247,2475.631000,25,19.9978294372559
248,2485.525000,25,19.9978294372559
249,2494.251000,25,19.9978294372559
250,2504.438000,25,19.9978294372559
251,2514.209000,25,19.9978294372559
252,2525.765000,25,19.9978294372559
253,2535.262000,25,19.9978294372559
254,2544.253000,25,19.9978294372559
255,2554.389000,25,19.9978294372559
256,2564.269000,25,19.9978294372559
257,2574.249000,25,19.9978294372559
258,2584.204000,25,19.9978294372559
259,2594.292000,25,19.9978294372559
260,2604.388000,25,19.9978294372559
261,2614.207000,25,19.9978294372559
262,2625.585000,25,19.9978294372559
263,2634.272000,25,19.9978294372559
264,2644.224000,25,19.9978294372559
265,2654.402000,25,19.9978294372559
266,2664.236000,25,19.9978294372559
267,2674.297000,25,19.9978294372559
268,2684.224000,25,19.9978294372559
269,2694.182000,25,19.9978294372559
270,2704.387000,25,19.9978294372559
271,2714.235000,25,19.9978294372559
272,2724.878000,25,19.9978294372559
273,2735.277000,25,19.9978294372559
274,2744.261000,25,19.9978294372559
275,2754.486000,25,19.9978294372559
276,2764.205000,25,19.9978294372559
277,2774.239000,25,19.9978294372559
278,2784.236000,25,19.9978294372559
279,2794.235000,25,19.9978294372559
280,2805.279000,25,19.9978294372559
281,2814.265000,25,19.9978294372559
282,2825.460000,25,19.9978294372559
283,2835.301000,25,19.9978294372559
284,2845.117000,25,19.9978294372559
285,2854.404000,25,19.9978294372559
286,2864.217000,25,19.9978294372559
287,2874.215000,25,19.9978294372559
288,2884.216000,25,19.9978294372559
289,2894.210000,25,19.9978294372559
290,2904.455000,25,19.9978294372559
291,2914.298000,25,19.9978294372559
292,2925.741000,25,19.9978294372559
293,2934.199000,25,19.9978294372559
294,2944.210000,25,19.9978294372559
295,2954.388000,25,19.9978294372559
296,2964.187000,25,19.9978294372559
297,2974.232000,25,19.9978294372559
298,2984.212000,25,19.9978294372559
299,2994.178000,25,19.9978294372559
300,3004.400000,25,19.9978294372559
301,3014.212000,25,19.9978294372559
302,3025.446000,25,19.9978294372559
303,3034.233000,25,19.9978294372559
304,3044.234000,25,19.9978294372559
305,3054.377000,25,19.9978294372559
306,3064.273000,25,19.9978294372559
307,3074.175000,25,19.9978294372559
308,3084.215000,25,19.9978294372559
309,3094.204000,25,19.9978294372559
310,3104.361000,25,19.9978294372559
311,3114.242000,25,19.9978294372559
312,3125.045000,25,19.9978294372559
313,3135.650000,25,19.9978294372559
314,3144.240000,25,19.9978294372559
315,3156.647000,25,19.9978294372559
316,3164.220000,25,19.9978294372559
317,3174.241000,25,19.9978294372559
318,3184.246000,25,19.9978294372559
319,3194.244000,25,19.9978294372559
320,3204.431000,25,19.9978294372559
321,3214.210000,25,19.9978294372559
322,3225.811000,25,19.9978294372559
323,3234.257000,25,19.9978294372559
324,3244.242000,25,19.9978294372559
325,3254.386000,25,19.9978294372559
326,3264.248000,25,19.9978294372559
327,3274.563000,25,19.9978294372559
328,3284.194000,25,19.9978294372559
329,3294.232000,25,19.9978294372559
330,3305.340000,25,19.9978294372559
331,3314.203000,25,19.9978294372559
332,3324.871000,25,19.9978294372559
333,3334.202000,25,19.9978294372559
334,3344.230000,25,19.9978294372559
335,3354.451000,25,19.9978294372559
336,3364.256000,25,19.9978294372559
337,3374.209000,25,19.9978294372559
338,3384.229000,25,19.9978294372559
339,3394.200000,25,19.9978294372559
340,3404.531000,25,19.9978294372559
341,3414.265000,25,19.9978294372559
342,3425.380000,25,19.9978294372559
343,3435.270000,25,19.9978294372559
344,3444.199000,25,19.9978294372559
345,3455.630000,25,19.9978294372559
346,3465.468000,25,19.9978294372559
347,3474.240000,25,19.9978294372559
348,3484.173000,25,19.9978294372559
349,3494.199000,25,19.9978294372559
350,3504.374000,25,19.9978294372559
351,3516.267000,25,19.9978294372559
352,3525.813000,25,19.9978294372559
353,3534.181000,25,19.9978294372559
354,3544.243000,25,19.9978294372559
355,3554.864000,25,19.9978294372559
356,3564.244000,25,19.9978294372559
357,3574.236000,25,19.9978294372559
358,3584.181000,25,19.9978294372559
359,3594.204000,25,19.9978294372559
360,3604.379000,25,19.9978294372559
361,3614.175000,25,19.9978294372559
362,3625.388000,25,19.9978294372559
363,3634.259000,25,19.9978294372559
364,3644.244000,25,19.9978294372559
365,3654.476000,25,19.9978294372559
366,3664.245000,25,19.9978294372559
367,3674.192000,25,19.9978294372559
368,3684.200000,25,19.9978294372559
369,3694.249000,25,19.9978294372559
370,3704.429000,25,19.9978294372559
371,3714.241000,25,19.9978294372559
372,3725.531000,25,19.9978294372559
373,3735.129000,25,19.9978294372559
374,3744.265000,25,19.9978294372559
375,3754.443000,25,19.9978294372559
376,3764.248000,25,19.9978294372559
377,3774.764000,25,19.9978294372559
378,3785.580000,25,19.9978294372559
379,3794.461000,25,19.9978294372559
380,3805.474000,25,19.9978294372559
381,3814.265000,25,19.9978294372559
382,3825.498000,25,19.9978294372559
383,3834.494000,25,19.9978294372559
384,3844.245000,25,19.9978294372559
385,3854.377000,25,19.9978294372559
386,3864.246000,25,19.9978294372559
387,3874.197000,25,19.9978294372559
388,3884.232000,25,19.9978294372559
389,3894.193000,25,19.9978294372559
390,3904.438000,25,19.9978294372559
391,3914.250000,25,19.9978294372559
392,3925.837000,25,19.9978294372559
393,3934.232000,25,19.9978294372559
394,3944.215000,25,19.9978294372559
395,3954.370000,25,19.9978294372559
396,3964.197000,25,19.9978294372559
397,3974.204000,25,19.9978294372559
398,3984.227000,25,19.9978294372559
399,3994.234000,25,19.9978294372559
400,4004.402000,25,19.9978294372559
401,4014.225000,25,19.9978294372559
402,4025.323000,25,19.9978294372559
403,4035.130000,25,19.9978294372559
404,4044.260000,25,19.9978294372559
405,4055.475000,25,19.9978294372559
406,4064.241000,25,19.9978294372559
407,4074.216000,25,19.9978294372559
408,4084.227000,25,19.9978294372559
409,4095.089000,25,19.9978294372559
410,4105.632000,25,19.9978294372559
411,4114.173000,25,19.9978294372559
412,4125.621000,25,19.9978294372559
413,4134.211000,25,19.9978294372559
414,4145.875000,25,19.9978294372559
415,4154.379000,25,19.9978294372559
416,4164.203000,25,19.9978294372559
417,4174.188000,25,19.9978294372559
418,4184.243000,25,19.9978294372559
419,4194.228000,25,19.9978294372559
420,4204.443000,25,19.9978294372559
421,4214.200000,25,19.9978294372559
422,4225.777000,25,19.9978294372559
423,4234.269000,25,19.9978294372559
424,4244.205000,25,19.9978294372559
425,4254.364000,25,19.9978294372559
426,4264.229000,25,19.9978294372559
427,4274.210000,25,19.9978294372559
428,4284.225000,25,19.9978294372559
429,4294.226000,25,19.9978294372559
430,4305.430000,25,19.9978294372559
431,4314.212000,25,19.9978294372559
432,4325.489000,25,19.9978294372559
433,4334.761000,25,19.9978294372559
434,4344.202000,25,19.9978294372559
435,4354.385000,25,19.9978294372559
436,4364.249000,25,19.9978294372559
437,4374.199000,25,19.9978294372559
438,4384.173000,25,19.9978294372559
439,4394.204000,25,19.9978294372559
440,4404.488000,25,19.9978294372559
441,4414.176000,25,19.9978294372559
442,4425.592000,25,19.9978294372559
443,4435.523000,25,19.9978294372559
444,4444.300000,25,19.9978294372559
445,4456.160000,25,19.9978294372559
446,4464.245000,25,19.9978294372559
447,4474.190000,25,19.9978294372559
448,4484.204000,25,19.9978294372559
449,4494.195000,25,19.9978294372559
450,4504.371000,25,19.9978294372559
451,4514.195000,25,19.9978294372559
452,4524.872000,25,19.9978294372559
453,4534.230000,25,19.9978294372559
454,4544.227000,25,19.9978294372559
455,4554.442000,25,19.9978294372559
456,4564.177000,25,19.9978294372559
457,4574.249000,25,19.9978294372559
458,4584.220000,25,19.9978294372559
459,4594.237000,25,19.9978294372559
460,4604.433000,25,19.9978294372559
461,4614.179000,25,19.9978294372559
462,4625.539000,25,19.9978294372559
463,4635.539000,25,19.9978294372559
464,4644.240000,25,19.9978294372559
465,4655.540000,25,19.9978294372559
466,4664.258000,25,19.9978294372559
467,4674.917000,25,19.9978294372559
468,4684.266000,25,19.9978294372559
469,4694.215000,25,19.9978294372559
470,4704.444000,25,19.9978294372559
471,4714.193000,25,19.9978294372559
472,4725.866000,25,19.9978294372559
473,4734.202000,25,19.9978294372559
474,4744.202000,25,19.9978294372559
475,4755.631000,25,19.9978294372559
476,4765.543000,25,19.9978294372559
477,4774.194000,25,19.9978294372559
478,4784.219000,25,19.9978294372559
479,4794.207000,25,19.9978294372559
480,4804.454000,25,19.9978294372559
481,4814.205000,25,19.9978294372559
482,4824.928000,25,19.9978294372559
483,4834.208000,25,19.9978294372559
484,4844.238000,25,19.9978294372559
485,4854.392000,25,19.9978294372559
486,4864.235000,25,19.9978294372559
487,4874.206000,25,19.9978294372559
488,4884.174000,25,19.9978294372559
489,4894.178000,25,19.9978294372559
490,4904.455000,25,19.9978294372559
491,4914.268000,25,19.9978294372559
492,4925.463000,25,19.9978294372559
493,4934.263000,25,19.9978294372559
494,4944.186000,25,19.9978294372559
495,4954.398000,25,19.9978294372559
496,4964.228000,25,19.9978294372559
497,4974.196000,25,19.9978294372559
498,4984.235000,25,19.9978294372559
499,4994.225000,25,19.9978294372559
500,5004.357000,25,19.9978294372559
501,5014.203000,25,19.9978294372559
502,5024.988000,25,19.9978294372559
503,5034.208000,25,19.9978294372559
504,5044.223000,25,19.9978294372559
505,5054.357000,25,19.9978294372559
506,5064.225000,25,19.9978294372559
507,5074.268000,25,19.9978294372559
508,5085.448000,25,19.9978294372559
509,5095.109000,25,19.9978294372559
510,5104.437000,25,19.9978294372559
511,5114.259000,25,20.2437782287598
512,5125.468000,25,20.2437782287598
513,5134.326000,25,20.2437782287598
514,5144.180000,25,20.2437782287598
515,5154.381000,25,20.2437782287598
516,5164.236000,25,20.2437782287598
517,5174.225000,25,20.2437782287598
518,5184.205000,25,20.2437782287598
519,5194.249000,25,20.2437782287598
520,5204.402000,25,20.2437782287598
521,5214.227000,25,20.2437782287598
522,5224.841000,25,20.2437782287598
523,5235.662000,25,20.2437782287598
524,5244.245000,25,20.2437782287598
525,5254.433000,25,20.2437782287598
526,5264.177000,25,20.2437782287598
527,5274.196000,25,20.2437782287598
528,5284.212000,25,20.2437782287598
529,5294.220000,25,20.2437782287598
530,5304.397000,25,20.2437782287598
531,5314.229000,25,20.2437782287598
532,5325.738000,25,20.2437782287598
533,5334.260000,25,20.2437782287598
534,5344.212000,25,20.2437782287598
535,5354.436000,25,20.2437782287598
536,5364.204000,25,20.2437782287598
537,5374.245000,25,20.4065399169922
538,5384.249000,25,20.4065399169922
539,5394.240000,25,20.4065399169922
540,5405.275000,25,20.4065399169922
541,5415.042000,25,20.4065399169922
542,5425.654000,25,20.4065399169922
543,5434.299000,25,20.4065399169922
544,5444.206000,25,20.4065399169922
545,5454.382000,25,20.4065399169922
546,5464.183000,25,20.4065399169922
547,5474.199000,25,20.4065399169922
548,5484.255000,25,20.4065399169922
549,5494.181000,25,20.4065399169922
550,5504.382000,25,20.4065399169922
551,5514.241000,25,20.4065399169922
552,5525.604000,25,20.4065399169922
553,5535.062000,25,20.4065399169922
554,5544.661000,25,20.4065399169922
555,5554.402000,25,20.4065399169922
556,5564.244000,25,20.4065399169922
557,5574.208000,25,20.4065399169922
558,5584.243000,25,20.4065399169922
559,5594.202000,25,20.4065399169922
560,5604.432000,25,20.4065399169922
561,5614.179000,25,20.4065399169922
562,5625.631000,25,20.4065399169922
563,5634.327000,25,20.569299697876
564,5644.234000,25,20.569299697876
565,5655.205000,25,20.569299697876
566,5665.205000,25,20.569299697876
567,5674.195000,25,20.569299697876
568,5684.199000,25,20.569299697876
569,5694.205000,25,20.569299697876
570,5704.460000,25,20.569299697876
571,5714.238000,25,20.569299697876
572,5725.548000,25,20.569299697876
573,5735.214000,25,20.569299697876
574,5745.598000,25,20.569299697876
575,5754.435000,25,20.569299697876
576,5764.218000,25,20.569299697876
577,5774.200000,25,20.569299697876
578,5784.254000,25,20.569299697876
579,5794.221000,25,20.569299697876
580,5804.383000,25,20.569299697876
581,5814.255000,25,20.569299697876
582,5824.853000,25,20.569299697876
583,5835.515000,25,20.569299697876
584,5844.200000,25,20.569299697876
585,5854.387000,25,20.569299697876
586,5864.189000,25,20.569299697876
587,5874.182000,25,20.569299697876
588,5884.290000,25,20.569299697876
589,5894.262000,25,20.569299697876
590,5904.544000,25,20.8152484893799
591,5914.961000,25,20.8152484893799
592,5925.681000,25,20.8152484893799
593,5934.236000,25,20.8152484893799
594,5944.205000,25,20.8152484893799
595,5954.393000,25,20.8152484893799
596,5964.210000,25,20.8152484893799
597,5974.183000,25,20.8152484893799
598,5984.265000,25,20.8152484893799
599,5994.187000,25,20.8152484893799
600,6004.378000,25,20.8152484893799
601,6014.234000,25,20.8152484893799
602,6024.909000,25,20.8152484893799
603,6035.598000,25,20.8152484893799
604,6044.248000,25,20.8152484893799
605,6054.332000,25,20.8152484893799
606,6065.633000,25,20.8152484893799
607,6074.459000,25,20.8152484893799
608,6084.210000,25,20.8152484893799
609,6094.243000,25,20.8152484893799
610,6104.402000,25,20.8152484893799
611,6114.210000,25,20.8152484893799
612,6125.561000,25,20.8152484893799
613,6135.218000,25,20.8152484893799
614,6144.258000,25,20.8152484893799
615,6154.494000,25,20.8152484893799
616,6164.992000,25,20.9743919372559
617,6174.224000,25,20.9743919372559
618,6184.217000,25,20.9743919372559
619,6194.209000,25,20.9743919372559
620,6204.542000,25,20.9743919372559
621,6214.228000,25,20.9743919372559
622,6225.633000,25,20.9743919372559
623,6234.247000,25,20.9743919372559
624,6244.260000,25,20.9743919372559
625,6254.452000,25,20.9743919372559
626,6264.183000,25,20.9743919372559
627,6274.215000,25,20.9743919372559
628,6284.217000,25,20.9743919372559
629,6294.197000,25,20.9743919372559
630,6304.434000,25,20.9743919372559
631,6314.216000,25,20.9743919372559
632,6325.777000,25,20.9743919372559
633,6334.246000,25,20.9743919372559
634,6345.111000,25,20.9743919372559
635,6354.437000,25,20.9743919372559
636,6364.216000,25,20.9743919372559
637,6375.209000,25,20.9743919372559
638,6385.050000,25,20.9743919372559
639,6394.232000,25,20.9743919372559
640,6404.525000,25,20.9743919372559
641,6414.182000,25,20.9743919372559
642,6425.588000,25,21.216724395752
643,6435.738000,25,21.216724395752
644,6444.242000,25,21.216724395752
645,6454.514000,25,21.216724395752
646,6464.180000,25,21.216724395752
647,6474.188000,25,21.216724395752
648,6484.234000,25,21.216724395752
649,6494.175000,25,21.216724395752
650,6504.492000,25,21.216724395752
651,6514.213000,25,21.216724395752
652,6525.749000,25,21.216724395752
653,6534.211000,25,21.216724395752
654,6544.269000,25,21.216724395752
655,6554.390000,25,21.216724395752
656,6564.251000,25,21.216724395752
657,6574.248000,25,21.216724395752
658,6584.235000,25,21.216724395752
659,6594.209000,25,21.216724395752
660,6604.494000,25,21.216724395752
661,6614.205000,25,21.216724395752
662,6625.328000,25,21.216724395752
663,6634.235000,25,21.216724395752
664,6644.257000,25,21.216724395752
665,6654.382000,25,21.216724395752
666,6665.182000,25,21.216724395752
667,6675.440000,25,21.216724395752
668,6684.241000,25,21.3758678436279
669,6694.227000,25,21.3758678436279
670,6705.649000,25,21.3758678436279
671,6715.260000,25,21.3758678436279
672,6725.590000,25,21.3758678436279
673,6735.259000,25,21.3758678436279
674,6744.261000,25,21.3758678436279
675,6754.387000,25,21.3758678436279
676,6764.182000,25,21.3758678436279
677,6774.227000,25,21.3758678436279
678,6784.268000,25,21.3758678436279
679,6794.218000,25,21.3758678436279
680,6804.485000,25,21.3758678436279
681,6814.237000,25,21.3758678436279
682,6825.767000,25,21.3758678436279
683,6835.533000,25,21.3758678436279
684,6844.225000,25,21.3758678436279
685,6854.371000,25,21.3758678436279
686,6864.237000,25,21.3758678436279
687,6874.237000,25,21.3758678436279
688,6884.235000,25,21.3758678436279
689,6894.198000,25,21.3758678436279
690,6904.540000,25,21.3758678436279
691,6914.196000,25,21.3758678436279
692,6925.526000,25,21.3758678436279
693,6934.258000,25,21.3758678436279
694,6944.256000,25,21.3758678436279
695,6954.380000,25,21.5350112915039
696,6964.178000,25,21.5350112915039
697,6974.200000,25,21.5350112915039
698,6985.135000,25,21.5350112915039
699,6994.234000,25,21.5350112915039
700,7004.501000,25,21.5350112915039
701,7014.208000,25,21.5350112915039
702,7025.633000,25,21.5350112915039
703,7035.159000,25,21.5350112915039
704,7044.976000,25,21.5350112915039
705,7054.393000,25,21.5350112915039
706,7064.238000,25,21.5350112915039
707,7074.205000,25,21.5350112915039
708,7084.208000,25,21.5350112915039
709,7094.215000,25,21.5350112915039
710,7104.433000,25,21.5350112915039
711,7114.183000,25,21.5350112915039
712,7125.578000,25,21.5350112915039
713,7134.214000,25,21.5350112915039
714,7144.211000,25,21.5350112915039
715,7154.382000,25,21.5350112915039
716,7164.265000,25,21.5350112915039
717,7174.177000,25,21.5350112915039
718,7184.236000,25,21.5350112915039
719,7194.234000,25,21.5350112915039
720,7204.479000,25,21.5350112915039
721,7214.215000,25,21.7701091766357
722,7226.019000,25,21.7701091766357
723,7234.240000,25,21.7701091766357
724,7244.352000,25,21.7701091766357
725,7254.440000,25,21.7701091766357
726,7264.254000,25,21.7701091766357
727,7274.190000,25,21.7701091766357
728,7284.212000,25,21.7701091766357
729,7294.195000,25,21.7701091766357
730,7304.462000,25,21.7701091766357
731,7315.482000,25,21.7701091766357
732,7325.622000,25,21.7701091766357
733,7334.373000,25,21.7701091766357
734,7344.586000,25,21.7701091766357
735,7354.435000,25,21.7701091766357
736,7364.992000,25,21.7701091766357
737,7374.269000,25,21.7701091766357
738,7384.252000,25,21.7701091766357
739,7394.174000,25,21.7701091766357
740,7404.531000,25,21.7701091766357
741,7414.212000,25,21.7701091766357
742,7425.362000,25,21.7701091766357
743,7434.270000,25,21.7701091766357
744,7444.259000,25,21.7701091766357
745,7454.340000,25,21.7701091766357
746,7464.278000,25,21.7701091766357
747,7474.249000,25,21.7701091766357
748,7484.207000,25,21.9292526245117
749,7494.220000,25,21.9292526245117
750,7504.471000,25,21.9292526245117
751,7514.201000,25,21.9292526245117
752,7524.874000,25,21.9292526245117
753,7534.203000,25,21.9292526245117
754,7544.259000,25,21.9292526245117
755,7554.653000,25,21.9292526245117
756,7564.254000,25,21.9292526245117
757,7574.226000,25,21.9292526245117
758,7584.225000,25,21.9292526245117
759,7594.217000,25,21.9292526245117
760,7604.449000,25,21.9292526245117
761,7614.255000,25,21.9292526245117
762,7625.439000,25,21.9292526245117
763,7634.224000,25,21.9292526245117
764,7644.239000,25,21.9292526245117
765,7654.355000,25,21.9292526245117
766,7664.255000,25,21.9292526245117
767,7675.564000,25,21.9292526245117
768,7684.865000,25,21.9292526245117
769,7694.239000,25,21.9292526245117
770,7704.498000,25,21.9292526245117
771,7714.233000,25,21.9292526245117
772,7725.631000,25,21.9292526245117
773,7734.201000,25,22.1643524169922
